System Name,Model Name,Serial Number,Cabinet Name,System Port Name,Switch Name,Switch Cabinet Name,Switch Port Name,Logical Net Group,Port Speed
celtserverq1,X4-2L,,HZL-Q1-D1,Slot 3 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/09,PRODHYPER,10Gb
celtserverq1,X4-2L,,HZL-Q1-D1,Slot 3 port 2,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/09,PRODHYPER,10Gb
celtstorageq1,X4-2L,,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 3 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/10,PROD,10Gb
celtstorageq1,X4-2L,,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 3 port 2,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/10,PROD,10Gb
cleekq1,X1-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM3.0 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/30,GTDL,10Gb
cleekq1,X1-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.1 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/31,LOG,10Gb
cleekq1,X1-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 6 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/32,TPFUN,10Gb
cleekq1,X1-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.0 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/30,GTDL,10Gb
cleekq1,X1-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 5 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/31,LOG,10Gb
cleekq1,X1-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM3.0 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/32,TPFUN,10Gb
cleekq1,X1-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 5 port 1,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/23,ARBI10,10Gb
cleekq1,X1-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 6 port 1,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/23,ARBI10,10Gb
cleekq1,X1-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.0 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/19,PROD,10Gb
cleekq1,X1-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.1 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/19,PROD,10Gb
divotq1,X4-8,1523NM8002,HZL-Q1-C1,Slot 6 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/33,GTDL,10Gb
divotq1,X4-8,1523NM8002,HZL-Q1-C1,Slot 10 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/34,LOG,10Gb
divotq1,X4-8,1523NM8002,HZL-Q1-C1,Slot 6 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/35,TPFUN,10Gb
divotq1,X4-8,1523NM8002,HZL-Q1-C1,Slot 4 port 1,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/33,GTDL,10Gb
divotq1,X4-8,1523NM8002,HZL-Q1-C1,Slot 8 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/34,LOG,10Gb
divotq1,X4-8,1523NM8002,HZL-Q1-C1,Slot 4 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/35,TPFUN,10Gb
divotq1,X4-8,1523NM8002,HZL-Q1-C1,Slot 12 port 1,HZL-COLO-NONPTDNAGG3-SWA3,HZL-Q1-C1,E1/12,ARBI40,40Gb
divotq1,X4-8,1523NM8002,HZL-Q1-C1,Slot 10 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/20,PROD,10Gb
divotq1,X4-8,1523NM8002,HZL-Q1-C1,Slot 8 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/20,PROD,10Gb
dtpfepcq1a,X2-4,,HZL-Q1-B2,Slot 2 port 1,HZL-COLO-NONPTDNAGG2-SWA1,HZL-Q1-B1,E1/06,FEED,10Gb
dtpfepcq1a,X2-4,,HZL-Q1-B2,Slot 3 port 1,HZL-COLO-NONPTDNAGG2-SWA1,HZL-Q1-B1,E1/05,FEPC,10Gb
dtpfepcq1a,X2-4,,HZL-Q1-B2,Slot 7 port 2,HZL-COLO-NONPTDNAGG2-SWA2,hzl-b1_01 cj008 (HZL-Q1-B3),E1/06,FEED,10Gb
dtpfepcq1a,X2-4,,HZL-Q1-B2,Slot 1 port 1,HZL-COLO-NONPTDNAGG2-SWA2,hzl-b1_01 cj008 (HZL-Q1-B3),E1/05,FEPC,10Gb
dtpfepcq1a,X2-4,,HZL-Q1-B2,Slot 9 port 2,HZL-COLO-NONPTDNAGG2-SWA3,HZL-Q1-B1,E1/05,EXCH,10Gb
dtpfepcq1a,X2-4,,HZL-Q1-B2,Slot 1 port 2,HZL-COLO-NONPTDNAGG2-SWA3,HZL-Q1-B1,E1/06,EXCH,10Gb
dtpfepcq1a,X2-4,,HZL-Q1-B2,Slot 3 port 2,HZL-COLO-NONPTDNAGG2-SWA4,hzl-b1_01 cj008 (HZL-Q1-B3),E1/05,EXCH,10Gb
dtpfepcq1a,X2-4,,HZL-Q1-B2,Slot 2 port 2,HZL-COLO-NONPTDNAGG2-SWA4,hzl-b1_01 cj008 (HZL-Q1-B3),E1/06,EXCH,10Gb
dtpfepcq1a,X2-4,,HZL-Q1-B2,Slot 7 port 1,HZL-COLO-NONPTDNDH2-SWA1,HZL-Q1-B1,E1/05,PRODHYPER,10Gb
dtpfepcq1a,X2-4,,HZL-Q1-B2,Slot 9 port 1,HZL-COLO-NONPTDNDH2-SWA2,hzl-b1_01 cj008 (HZL-Q1-B3),E1/05,PRODHYPER,10Gb
dtpfepcq1n,X2-4,,HZL-Q1-B1,Slot 2 port 1,HZL-COLO-NONPTDNAGG2-SWA1,HZL-Q1-B1,E1/08,FEED,10Gb
dtpfepcq1n,X2-4,,HZL-Q1-B1,Slot 3 port 1,HZL-COLO-NONPTDNAGG2-SWA1,HZL-Q1-B1,E1/07,FEPC,10Gb
dtpfepcq1n,X2-4,,HZL-Q1-B1,Slot 7 port 2,HZL-COLO-NONPTDNAGG2-SWA2,hzl-b1_01 cj008 (HZL-Q1-B3),E1/08,FEED,10Gb
dtpfepcq1n,X2-4,,HZL-Q1-B1,Slot 1 port 1,HZL-COLO-NONPTDNAGG2-SWA2,hzl-b1_01 cj008 (HZL-Q1-B3),E1/07,FEPC,10Gb
dtpfepcq1n,X2-4,,HZL-Q1-B1,Slot 9 port 2,HZL-COLO-NONPTDNAGG2-SWA3,HZL-Q1-B1,E1/07,EXCH,10Gb
dtpfepcq1n,X2-4,,HZL-Q1-B1,Slot 1 port 2,HZL-COLO-NONPTDNAGG2-SWA3,HZL-Q1-B1,E1/08,EXCH,10Gb
dtpfepcq1n,X2-4,,HZL-Q1-B1,Slot 3 port 2,HZL-COLO-NONPTDNAGG2-SWA4,hzl-b1_01 cj008 (HZL-Q1-B3),E1/07,EXCH,10Gb
dtpfepcq1n,X2-4,,HZL-Q1-B1,Slot 2 port 2,HZL-COLO-NONPTDNAGG2-SWA4,hzl-b1_01 cj008 (HZL-Q1-B3),E1/08,EXCH,10Gb
dtpfepcq1n,X2-4,,HZL-Q1-B1,Slot 7 port 1,HZL-COLO-NONPTDNDH2-SWA1,HZL-Q1-B1,E1/06,PRODHYPER,10Gb
dtpfepcq1n,X2-4,,HZL-Q1-B1,Slot 9 port 1,HZL-COLO-NONPTDNDH2-SWA2,hzl-b1_01 cj008 (HZL-Q1-B3),E1/06,PRODHYPER,10Gb
dtpfepcq2a,X2-4,,hzl-b1_01 cj008 (HZL-Q1-B3),Slot 2 port 1,HZL-COLO-NONPTDNAGG2-SWA1,HZL-Q1-B1,E1/10,FEED,10Gb
dtpfepcq2a,X2-4,,hzl-b1_01 cj008 (HZL-Q1-B3),Slot 3 port 1,HZL-COLO-NONPTDNAGG2-SWA1,HZL-Q1-B1,E1/09,FEPC,10Gb
dtpfepcq2a,X2-4,,hzl-b1_01 cj008 (HZL-Q1-B3),Slot 7 port 2,HZL-COLO-NONPTDNAGG2-SWA2,hzl-b1_01 cj008 (HZL-Q1-B3),E1/10,FEED,10Gb
dtpfepcq2a,X2-4,,hzl-b1_01 cj008 (HZL-Q1-B3),Slot 1 port 1,HZL-COLO-NONPTDNAGG2-SWA2,hzl-b1_01 cj008 (HZL-Q1-B3),E1/09,FEPC,10Gb
dtpfepcq2a,X2-4,,hzl-b1_01 cj008 (HZL-Q1-B3),Slot 9 port 2,HZL-COLO-NONPTDNAGG2-SWA3,HZL-Q1-B1,E1/09,EXCH,10Gb
dtpfepcq2a,X2-4,,hzl-b1_01 cj008 (HZL-Q1-B3),Slot 1 port 2,HZL-COLO-NONPTDNAGG2-SWA3,HZL-Q1-B1,E1/10,EXCH,10Gb
dtpfepcq2a,X2-4,,hzl-b1_01 cj008 (HZL-Q1-B3),Slot 3 port 2,HZL-COLO-NONPTDNAGG2-SWA4,hzl-b1_01 cj008 (HZL-Q1-B3),E1/09,EXCH,10Gb
dtpfepcq2a,X2-4,,hzl-b1_01 cj008 (HZL-Q1-B3),Slot 2 port 2,HZL-COLO-NONPTDNAGG2-SWA4,hzl-b1_01 cj008 (HZL-Q1-B3),E1/10,EXCH,10Gb
dtpfepcq2a,X2-4,,hzl-b1_01 cj008 (HZL-Q1-B3),Slot 7 port 1,HZL-COLO-NONPTDNDH2-SWA1,HZL-Q1-B1,E1/07,PRODHYPER,10Gb
dtpfepcq2a,X2-4,,hzl-b1_01 cj008 (HZL-Q1-B3),Slot 9 port 1,HZL-COLO-NONPTDNDH2-SWA2,hzl-b1_01 cj008 (HZL-Q1-B3),E1/07,PRODHYPER,10Gb
dtpfepcq2n,X2-4,,HZL-Q1-B2,Slot 2 port 1,HZL-COLO-NONPTDNAGG2-SWA1,HZL-Q1-B1,E1/12,FEED,10Gb
dtpfepcq2n,X2-4,,HZL-Q1-B2,Slot 3 port 1,HZL-COLO-NONPTDNAGG2-SWA1,HZL-Q1-B1,E1/11,FEPC,10Gb
dtpfepcq2n,X2-4,,HZL-Q1-B2,Slot 7 port 2,HZL-COLO-NONPTDNAGG2-SWA2,hzl-b1_01 cj008 (HZL-Q1-B3),E1/12,FEED,10Gb
dtpfepcq2n,X2-4,,HZL-Q1-B2,Slot 1 port 1,HZL-COLO-NONPTDNAGG2-SWA2,hzl-b1_01 cj008 (HZL-Q1-B3),E1/11,FEPC,10Gb
dtpfepcq2n,X2-4,,HZL-Q1-B2,Slot 9 port 2,HZL-COLO-NONPTDNAGG2-SWA3,HZL-Q1-B1,E1/11,EXCH,10Gb
dtpfepcq2n,X2-4,,HZL-Q1-B2,Slot 1 port 2,HZL-COLO-NONPTDNAGG2-SWA3,HZL-Q1-B1,E1/12,EXCH,10Gb
dtpfepcq2n,X2-4,,HZL-Q1-B2,Slot 3 port 2,HZL-COLO-NONPTDNAGG2-SWA4,hzl-b1_01 cj008 (HZL-Q1-B3),E1/11,EXCH,10Gb
dtpfepcq2n,X2-4,,HZL-Q1-B2,Slot 2 port 2,HZL-COLO-NONPTDNAGG2-SWA4,hzl-b1_01 cj008 (HZL-Q1-B3),E1/12,EXCH,10Gb
dtpfepcq2n,X2-4,,HZL-Q1-B2,Slot 7 port 1,HZL-COLO-NONPTDNDH2-SWA1,HZL-Q1-B1,E1/08,PRODHYPER,10Gb
dtpfepcq2n,X2-4,,HZL-Q1-B2,Slot 9 port 1,HZL-COLO-NONPTDNDH2-SWA2,hzl-b1_01 cj008 (HZL-Q1-B3),E1/08,PRODHYPER,10Gb
dtpq1b,X4640,,hzl-b1_01 cj008 (HZL-Q1-B3),Slot 3 port 2,HZL-COLO-NONPTDNAGG2-SWA1,HZL-Q1-B1,E1/14,FEPC,10Gb
dtpq1b,X4640,,hzl-b1_01 cj008 (HZL-Q1-B3),Slot 6 port 2,HZL-COLO-NONPTDNAGG2-SWA2,hzl-b1_01 cj008 (HZL-Q1-B3),E1/14,FEPC,10Gb
dtpq1b,X4640,,hzl-b1_01 cj008 (HZL-Q1-B3),Slot 3 port 1,HZL-COLO-NONPTDNDH2-SWA1,HZL-Q1-B1,E1/11,PROD,10Gb
dtpq1b,X4640,,hzl-b1_01 cj008 (HZL-Q1-B3),Slot 6 port 1,HZL-COLO-NONPTDNDH2-SWA2,hzl-b1_01 cj008 (HZL-Q1-B3),E1/11,PROD,10Gb
eagleq1,X4-4,1523NM900C,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 4 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/10,GTDL,10Gb
eagleq1,X4-4,1523NM900C,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 9 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/11,LOG,10Gb
eagleq1,X4-4,1523NM900C,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 6 port 1,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/10,GTDL,10Gb
eagleq1,X4-4,1523NM900C,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 11 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/11,LOG,10Gb
eagleq1,X4-4,1523NM900C,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 7 port 1,HZL-COLO-NONPTDNAGG3-SWA3,HZL-Q1-C1,E1/06,ARBI40,40Gb
eagleq1,X4-4,1523NM900C,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 1 port 1,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/05,ARBI10,10Gb
eagleq1,X4-4,1523NM900C,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 1 port 2,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/06,ETG,10Gb
eagleq1,X4-4,1523NM900C,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 4 port 2,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/07,ETG,10Gb
eagleq1,X4-4,1523NM900C,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 2 port 1,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/05,ARBI10,10Gb
eagleq1,X4-4,1523NM900C,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 2 port 2,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/06,ETG,10Gb
eagleq1,X4-4,1523NM900C,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 6 port 2,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/07,ETG,10Gb
eagleq1,X4-4,1523NM900C,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 9 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/08,PROD,10Gb
eagleq1,X4-4,1523NM900C,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 11 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/08,PROD,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 4 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/12,GTDL,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 9 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/13,LOG,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 6 port 1,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/12,GTDL,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 11 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/13,LOG,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 7 port 1,HZL-COLO-NONPTDNAGG3-SWA3,HZL-Q1-C1,E1/07,ARBI40,40Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 1 port 1,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/08,ARBI10,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 1 port 2,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/09,ETG,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 4 port 2,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/10,ETG,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 2 port 1,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/08,ARBI10,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 2 port 2,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/09,ETG,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 6 port 2,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/10,ETG,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 9 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/09,PROD,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 11 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/09,PROD,10Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 6 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/36,GTDL,10Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 10 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/37,LOG,10Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 6 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/38,TPFUN,10Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 4 port 1,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/36,GTDL,10Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 8 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/37,LOG,10Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 4 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/38,TPFUN,10Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 12 port 1,HZL-COLO-NONPTDNAGG3-SWA3,HZL-Q1-C1,E1/19,ARBI40,40Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 10 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/21,PROD,10Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 8 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/21,PROD,10Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 6 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/39,GTDL,10Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 10 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/40,LOG,10Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 6 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/41,TPFUN,10Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 4 port 1,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/39,GTDL,10Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 8 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/40,LOG,10Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 4 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/41,TPFUN,10Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 12 port 1,HZL-COLO-NONPTDNAGG3-SWA3,HZL-Q1-C1,E1/20,ARBI40,40Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 10 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/22,PROD,10Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 8 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/22,PROD,10Gb
fismq1,DL380G8,,HZL-Q1-A2,Slot 2 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/33,HOSTHYPER,10Gb
fismq1,DL380G8,,HZL-Q1-A2,Slot 2 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/33,HOSTHYPER,10Gb
fitdbserverq1,X3-2L,,HZL-Q1-D2,Slot 3 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/23,PRODHYPER,10Gb
fitdbserverq1,X3-2L,,HZL-Q1-D2,Slot 3 port 2,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/23,PRODHYPER,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM3.0 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/42,GTDL,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.1 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/43,LOG,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 6 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/44,TPFUN,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.0 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/42,GTDL,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 5 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/43,LOG,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM3.0 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/44,TPFUN,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 5 port 1,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/24,ARBI10,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 6 port 1,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/24,ARBI10,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.0 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/23,PROD,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.1 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/23,PROD,10Gb
galaxyq1,X4-8,1523NM8004,HZL-Q1-D2,Slot 12 port 2,HZL-COLO-NONPTDNAGG4-SWA1,HZL-Q1-D1,E1/19,TKR,10Gb
galaxyq1,X4-8,1523NM8004,HZL-Q1-D2,Slot 10 port 2,HZL-COLO-NONPTDNAGG4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/19,TKR,10Gb
galaxyq1,X4-8,1523NM8004,HZL-Q1-D2,Slot 12 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/30,PROD,10Gb
galaxyq1,X4-8,1523NM8004,HZL-Q1-D2,Slot 10 port 1,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/30,PROD,10Gb
greenq1,X2-4,,HZL-Q1-C1,Slot 2 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/45,GTDL,10Gb
greenq1,X2-4,,HZL-Q1-C1,Slot 9 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/46,LOG,10Gb
greenq1,X2-4,,HZL-Q1-C1,Slot 1 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/47,TPFUN,10Gb
greenq1,X2-4,,HZL-Q1-C1,Slot 7 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/45,GTDL,10Gb
greenq1,X2-4,,HZL-Q1-C1,Slot 11 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/46,LOG,10Gb
greenq1,X2-4,,HZL-Q1-C1,Slot 2 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/47,TPFUN,10Gb
